#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        2446     3.23624     3.28125 0.000879908
        2447     3.24393     3.28123  0.00087968
        2448     3.24696     3.28122 0.000879432
        2449      3.2461      3.2812  0.00087919
        2450     3.24276     3.28119 0.000878971
        2451     3.23843     3.28117 0.000878786
        2452     3.23488     3.28115  0.00087863
        2453     3.23397     3.28113 0.000878482
        2454     3.23668     3.28111 0.000878311
        2455     3.24219      3.2811 0.000878096
        2456     3.24854     3.28109 0.000877839
        2457     3.25408     3.28107 0.000877551
        2458     3.25796     3.28107 0.000877244
        2459     3.25951     3.28106 0.000876931
        2460     3.25772     3.28105 0.000876626
        2461      3.2518     3.28104  0.00087635
        2462     3.24334     3.28102 0.000876128
        2463     3.23773       3.281 0.000875948
        2464     3.24078     3.28099 0.000875745
        2465     3.25173     3.28097  0.00087547
        2466     3.26323     3.28097 0.000875145
        2467     3.26846     3.28096 0.000874805
        2468     3.26504     3.28096 0.000874474
        2469     3.25332     3.28094 0.000874192
        2470      3.2345     3.28093  0.00087404
        2471     3.21371      3.2809 0.000874109
        2472     3.20477     3.28087 0.000874298
        2473     3.21899     3.28084 0.000874302
        2474     3.24725     3.28083 0.000874054
        2475     3.27316     3.28083 0.000873707
        2476     3.29045     3.28083 0.000873363
        2477     3.30014     3.28084 0.000873045
        2478     3.30426     3.28085 0.000872744
        2479     3.30397     3.28086 0.000872441
        2480     3.29963     3.28086 0.000872122
        2481     3.29132     3.28087 0.000871781
        2482     3.27989     3.28087  0.00087143
        2483     3.26865     3.28086 0.000871093
        2484     3.26326     3.28086 0.000870771
        2485     3.26701     3.28085 0.000870438
        2486     3.27691     3.28085  0.00087009
        2487     3.28708     3.28085 0.000869743
        2488     3.29379     3.28086 0.000869409
        2489     3.29652     3.28086 0.000869083
        2490      3.2968     3.28087 0.000868757
        2491     3.29664     3.28087 0.000868432
        2492     3.29737     3.28088 0.000868108
        2493     3.29921     3.28089 0.000867791
        2494     3.30188      3.2809 0.000867484
        2495     3.30491     3.28091  0.00086719
        2496     3.30767     3.28092 0.000866909
        2497     3.30913     3.28093 0.000866635
        2498     3.30782     3.28094 0.000866355
        2499     3.30194     3.28095 0.000866049
        2500      3.2894     3.28095 0.000865709
        2501      3.2678     3.28095 0.000865379
        2502     3.23836     3.28093 0.000865201
        2503     3.22113     3.28091 0.000865185
        2504     3.24003     3.28089 0.000864993
        2505     3.27121     3.28089 0.000864657
        2506     3.28322     3.28089 0.000864312
        2507     3.27857     3.28089 0.000863968
        2508     3.27525     3.28088 0.000863626
        2509      3.2832     3.28088 0.000863282
        2510     3.29723     3.28089 0.000862963
        2511     3.30993      3.2809 0.000862697
        2512     3.31951     3.28092  0.00086249
        2513      3.3269     3.28094 0.000862341
        2514     3.33283     3.28096 0.000862245
        2515     3.33748     3.28098 0.000862195
        2516     3.34078       3.281  0.00086218
        2517     3.34253     3.28103 0.000862184
        2518     3.34236     3.28105 0.000862186
        2519     3.33957     3.28107 0.000862156
        2520     3.33325      3.2811 0.000862063
        2521     3.32244     3.28111 0.000861877
        2522     3.30679     3.28112 0.000861595
        2523     3.28767     3.28112 0.000861258
        2524     3.26911     3.28112 0.000860929
        2525     3.25818     3.28111 0.000860636
        2526     3.26507      3.2811 0.000860319
        2527     3.29165     3.28111 0.000859989
        2528      3.3208     3.28112 0.000859792
        2529     3.33731     3.28115 0.000859739
        2530     3.34087     3.28117 0.000859723
        2531     3.33729     3.28119 0.000859669
        2532     3.33183     3.28121 0.000859562
        2533     3.32822     3.28123 0.000859423
        2534     3.32841     3.28125 0.000859286
        2535      3.3312     3.28127 0.000859173
        2536     3.33224     3.28129 0.000859069
        2537     3.32695     3.28131 0.000858919
        2538     3.31476     3.28132 0.000858682
        2539     3.30288     3.28133 0.000858385
        2540     3.30261     3.28134 0.000858088
        2541     3.31496     3.28135 0.000857853
        2542     3.32943     3.28137 0.000857724
        2543     3.33828     3.28139 0.000857678
        2544     3.34115     3.28142 0.000857663
        2545     3.34085     3.28144 0.000857644
        2546     3.33995     3.28146 0.000857615
        2547      3.3396     3.28148 0.000857582
        2548     3.33955     3.28151 0.000857548
        2549     3.33878     3.28153 0.000857506
        2550      3.3361     3.28155 0.000857437
        2551     3.33039     3.28157 0.000857314
        2552     3.32099     3.28159 0.000857117
        2553     3.30884      3.2816 0.000856848
        2554      3.2972      3.2816 0.000856534
        2555      3.2892     3.28161 0.000856204
        2556     3.28305     3.28161 0.000855869
        2557     3.27411      3.2816  0.00085554
        2558     3.26488      3.2816  0.00085523
        2559     3.26595     3.28159 0.000854918
        2560     3.27947     3.28159 0.000854584
        2561     3.29486     3.28159 0.000854266
        2562     3.30415      3.2816 0.000853978
        2563     3.30664     3.28161 0.000853701
        2564     3.30427     3.28162 0.000853414
        2565     3.29893     3.28163 0.000853108
        2566     3.29232     3.28163 0.000852786
        2567     3.28606     3.28163 0.000852455
        2568     3.28133     3.28163 0.000852123
        2569     3.27842     3.28163 0.000851792
        2570     3.27627     3.28163 0.000851463
        2571     3.27187     3.28163 0.000851141
        2572     3.26112     3.28162 0.000850847
        2573     3.24483     3.28161 0.000850637
        2574     3.23455     3.28159 0.000850503
        2575     3.23915     3.28157 0.000850332
        2576      3.2508     3.28156 0.000850086
        2577     3.26006     3.28155 0.000849797
        2578     3.26375     3.28154 0.000849495
        2579     3.26036     3.28154 0.000849206
        2580     3.25377     3.28152 0.000848945
        2581     3.25351     3.28151 0.000848685
        2582     3.26214     3.28151 0.000848389
        2583     3.27217      3.2815 0.000848069
        2584     3.27808      3.2815 0.000847742
        2585     3.28049      3.2815 0.000847414
        2586     3.28194      3.2815 0.000847086
        2587     3.28361      3.2815 0.000846759
        2588     3.28492      3.2815 0.000846433
        2589     3.28466      3.2815 0.000846107
        2590     3.28218      3.2815  0.00084578
        2591     3.27777      3.2815 0.000845455
        2592     3.27224      3.2815 0.000845136
        2593     3.26622     3.28149 0.000844831
        2594     3.25994     3.28149 0.000844546
        2595      3.2537     3.28147 0.000844288
        2596     3.24813     3.28146 0.000844061
        2597     3.24403     3.28145 0.000843859
        2598     3.24212     3.28143  0.00084367
        2599      3.2428     3.28142 0.000843476
        2600     3.24625      3.2814  0.00084326
        2601     3.25236     3.28139  0.00084301
        2602     3.26028     3.28138 0.000842725
        2603     3.26844     3.28138 0.000842416
        2604      3.2764     3.28138 0.000842095
        2605     3.28512     3.28138 0.000841773
        2606      3.2945     3.28138 0.000841465
        2607     3.30267     3.28139 0.000841181
        2608     3.30808      3.2814 0.000840921
        2609     3.31053     3.28141 0.000840673
        2610     3.31069     3.28142 0.000840426
        2611     3.30915     3.28144 0.000840171
        2612     3.30606     3.28144 0.000839902
        2613     3.30117     3.28145 0.000839615
        2614     3.29411     3.28146 0.000839307
        2615     3.28471     3.28146 0.000838987
        2616     3.27353     3.28146 0.000838672
        2617     3.26269     3.28145 0.000838382
        2618     3.25641     3.28144 0.000838117
        2619     3.25893     3.28143 0.000837841
        2620      3.2701     3.28143 0.000837532
        2621     3.28432     3.28143 0.000837213
        2622     3.29562     3.28143 0.000836911
        2623     3.30195     3.28144 0.000836629
        2624     3.30445     3.28145 0.000836356
        2625     3.30469     3.28146 0.000836084
        2626     3.30329     3.28147 0.000835807
        2627     3.30026     3.28147  0.00083552
        2628      3.2957     3.28148 0.000835219
        2629     3.29047     3.28148 0.000834909
        2630     3.28654     3.28148 0.000834593
        2631     3.28624     3.28149 0.000834278
        2632     3.29038     3.28149 0.000833968
        2633     3.29775      3.2815 0.000833674
        2634     3.30639      3.2815 0.000833411
        2635      3.3146     3.28152 0.000833189
        2636     3.32116     3.28153 0.000833009
        2637     3.32515     3.28155 0.000832857
        2638     3.32551     3.28157 0.000832708
        2639      3.3207     3.28158 0.000832525
        2640     3.30956     3.28159 0.000832277
        2641     3.29486      3.2816 0.000831977
        2642     3.28531      3.2816 0.000831663
        2643     3.28578      3.2816  0.00083135
        2644     3.28883      3.2816  0.00083104
        2645     3.28754      3.2816 0.000830729
        2646     3.28561     3.28161 0.000830416
        2647     3.28856     3.28161 0.000830107
        2648     3.29549     3.28161  0.00082981
        2649     3.30298     3.28162 0.000829536
        2650     3.30921     3.28163 0.000829288
        2651     3.31282     3.28164 0.000829059
        2652     3.31232     3.28166 0.000828827
        2653     3.30741     3.28166 0.000828571
        2654     3.29983     3.28167 0.000828287
        2655     3.29253     3.28168 0.000827986
        2656     3.28734     3.28168 0.000827677
        2657     3.28357     3.28168 0.000827365
        2658     3.27867     3.28168 0.000827055
        2659     3.27081     3.28167 0.000826754
        2660     3.26259     3.28167 0.000826474
        2661     3.26012     3.28166 0.000826203
        2662      3.2633     3.28165 0.000825922
        2663     3.26305     3.28164 0.000825641
        2664     3.25272     3.28163 0.000825403
        2665     3.23611     3.28162  0.00082527
        2666     3.22469     3.28159 0.000825236
        2667     3.22684     3.28157 0.000825182
        2668     3.23969     3.28156 0.000825022
        2669     3.25382     3.28155 0.000824778
        2670     3.26303     3.28154 0.000824499
        2671     3.26667     3.28154 0.000824209
        2672     3.26656     3.28153 0.000823919
        2673     3.26455     3.28152 0.000823636
        2674     3.26181     3.28152 0.000823361
        2675     3.25886     3.28151 0.000823096
        2676     3.25588      3.2815 0.000822845
        2677     3.25281     3.28149 0.000822607
        2678      3.2496     3.28148 0.000822386
        2679     3.24631     3.28146 0.000822184
        2680     3.24332     3.28145    0.000822
        2681     3.24141     3.28143 0.000821829
        2682      3.2415     3.28142 0.000821658
        2683     3.24425      3.2814 0.000821468
        2684      3.2495     3.28139 0.000821248
        2685     3.25619     3.28138 0.000820996
        2686     3.26267     3.28138  0.00082072
        2687     3.26708     3.28137 0.000820432
        2688      3.2676     3.28137 0.000820142
        2689     3.26251     3.28136 0.000819867
        2690     3.25068     3.28135 0.000819642
        2691     3.23301     3.28133 0.000819534
        2692     3.21624     3.28131 0.000819586
        2693     3.21437     3.28128 0.000819659
        2694     3.23344     3.28126 0.000819547
        2695     3.26023     3.28126  0.00081928
        2696     3.28073     3.28125 0.000818976
        2697     3.29157     3.28126 0.000818681
        2698     3.29437     3.28126 0.000818392
        2699     3.29131     3.28127 0.000818097
        2700      3.2844     3.28127 0.000817795
        2701     3.27587     3.28127 0.000817495
        2702     3.26824     3.28126 0.000817207
        2703     3.26385     3.28126  0.00081693
        2704     3.26399     3.28125 0.000816652
        2705     3.26845     3.28124 0.000816364
        2706     3.27568     3.28124 0.000816065
        2707     3.28325     3.28124 0.000815764
        2708      3.2874     3.28125 0.000815466
        2709     3.28163     3.28125 0.000815165
        2710     3.25727     3.28124 0.000814912
        2711     3.21955     3.28121 0.000814929
        2712      3.2096     3.28119 0.000815056
        2713     3.24239     3.28117 0.000814881
        2714     3.27623     3.28117 0.000814583
        2715     3.29257     3.28118 0.000814294
        2716     3.29709     3.28118 0.000814015
        2717     3.29576     3.28119 0.000813733
        2718     3.29126     3.28119 0.000813442
        2719      3.2848     3.28119 0.000813144
        2720     3.27724     3.28119 0.000812847
        2721     3.26907     3.28119  0.00081256
        2722     3.25948     3.28118 0.000812301
        2723     3.24532     3.28116 0.000812109
        2724     3.22379     3.28114 0.000812084
        2725     3.20326     3.28111 0.000812289
        2726     3.20349     3.28109  0.00081249
        2727     3.22412     3.28107  0.00081246
        2728     3.24457     3.28105 0.000812273
        2729     3.25592     3.28104 0.000812027
        2730     3.26114     3.28104 0.000811763
        2731     3.26416     3.28103 0.000811489
        2732     3.26662     3.28102 0.000811209
        2733     3.26839     3.28102 0.000810925
        2734     3.26843     3.28101 0.000810642
        2735     3.26487     3.28101 0.000810367
        2736     3.25487       3.281 0.000810127
        2737     3.23589     3.28098 0.000809999
        2738     3.21123     3.28096 0.000810103
        2739     3.19377     3.28093 0.000810433
        2740     3.19147     3.28089 0.000810794
        2741     3.19579     3.28086 0.000811093
        2742     3.19336     3.28083 0.000811424
        2743     3.17161     3.28079 0.000812105
        2744     3.14045     3.28074 0.000813418
        2745     3.15389     3.28069 0.000814433
        2746     3.20741     3.28067 0.000814573
        2747     3.24249     3.28065 0.000814395
        2748     3.24879     3.28064 0.000814182
        2749     3.23927     3.28063 0.000814024
        2750     3.22577     3.28061 0.000813973
        2751     3.21705     3.28058 0.000814005
        2752     3.21663     3.28056 0.000814041
        2753     3.22175     3.28054 0.000814025
        2754     3.22786     3.28052 0.000813954
        2755     3.23303      3.2805 0.000813841
        2756      3.2386     3.28049 0.000813688
        2757     3.24678     3.28047 0.000813485
        2758     3.25769     3.28047 0.000813232
        2759     3.26885     3.28046 0.000812948
        2760     3.27719     3.28046 0.000812654
        2761     3.28063     3.28046  0.00081236
        2762      3.2781     3.28046 0.000812066
        2763     3.26993     3.28046 0.000811781
        2764     3.25893     3.28045 0.000811525
        2765     3.24975     3.28044 0.000811307
        2766     3.24421     3.28042  0.00081112
        2767       3.239     3.28041 0.000810965
        2768     3.23222     3.28039 0.000810859
        2769     3.22899     3.28037 0.000810778
        2770     3.23451     3.28036 0.000810655
        2771     3.24531     3.28034 0.000810461
        2772     3.25555     3.28033 0.000810218
        2773       3.264     3.28033 0.000809947
        2774     3.27158     3.28033 0.000809661
        2775     3.27858     3.28033  0.00080937
        2776     3.28468     3.28033 0.000809079
        2777     3.28989     3.28033 0.000808795
        2778     3.29476     3.28034 0.000808521
        2779      3.2996     3.28034  0.00080826
        2780     3.30339     3.28035 0.000808012
        2781     3.30373     3.28036 0.000807765
        2782     3.29745     3.28037 0.000807498
        2783     3.28256     3.28037 0.000807208
        2784     3.26357     3.28036 0.000806941
        2785      3.2545     3.28035 0.000806704
        2786     3.26294     3.28034 0.000806439
        2787       3.278     3.28034  0.00080615
        2788     3.28777     3.28035 0.000805865
        2789     3.28977     3.28035 0.000805583
        2790     3.28543     3.28035 0.000805297
        2791     3.27577     3.28035  0.00080501
        2792     3.26112     3.28034 0.000804751
        2793     3.24302     3.28033 0.000804574
        2794     3.22771     3.28031 0.000804506
        2795     3.22582     3.28029 0.000804455
        2796     3.24132     3.28028 0.000804288
        2797     3.26407     3.28027 0.000804021
        2798     3.28005     3.28027 0.000803734
        2799     3.28208     3.28027 0.000803447
        2800     3.27205     3.28027 0.000803165
        2801     3.26205     3.28026 0.000802905
        2802     3.26497     3.28026 0.000802637
        2803     3.27713     3.28026 0.000802351
        2804     3.28652     3.28026 0.000802068
        2805     3.28907     3.28026 0.000801788
        2806     3.28724     3.28026 0.000801506
        2807     3.28415     3.28027 0.000801222
        2808      3.2813     3.28027 0.000800937
        2809     3.27896     3.28027 0.000800652
        2810     3.27754     3.28026 0.000800368
        2811     3.27846     3.28026 0.000800083
        2812     3.28306     3.28026 0.000799799
        2813      3.2908     3.28027 0.000799524
        2814      3.2993     3.28028 0.000799268
        2815       3.306     3.28028 0.000799036
        2816     3.30872     3.28029 0.000798816
        2817      3.3056      3.2803 0.000798583
        2818     3.29594     3.28031 0.000798319
        2819     3.28226     3.28031 0.000798036
        2820     3.26989     3.28031 0.000797762
        2821     3.26233      3.2803 0.000797505
        2822      3.2592     3.28029 0.000797257
        2823     3.25854     3.28028 0.000797012
        2824     3.25585     3.28028 0.000796777
        2825     3.24452     3.28026 0.000796595
        2826     3.22168     3.28024 0.000796583
        2827     3.18811     3.28021 0.000796968
        2828     3.16309     3.28017 0.000797761
        2829     3.18812     3.28014 0.000798142
        2830     3.23275     3.28012 0.000798036
        2831      3.2555     3.28011 0.000797801
        2832     3.26568     3.28011 0.000797536
        2833     3.27538      3.2801 0.000797256
        2834     3.28421     3.28011 0.000796976
        2835     3.28911     3.28011 0.000796701
        2836     3.28943     3.28011 0.000796427
        2837     3.28597     3.28011 0.000796149
        2838     3.27966     3.28011 0.000795869
        2839     3.27136     3.28011 0.000795594
        2840     3.26227      3.2801 0.000795339
        2841     3.25386     3.28009 0.000795113
        2842       3.247     3.28008 0.000794918
        2843      3.2407     3.28007 0.000794759
        2844     3.23274     3.28005 0.000794654
        2845     3.22273     3.28003  0.00079463
        2846     3.21502     3.28001 0.000794679
        2847     3.21477     3.27999  0.00079473
        2848     3.22054     3.27997 0.000794725
        2849      3.2271     3.27995 0.000794663
        2850     3.23267     3.27993 0.000794557
        2851      3.2381     3.27992 0.000794414
        2852     3.24334      3.2799 0.000794239
        2853     3.24769     3.27989 0.000794041
        2854     3.25107     3.27988 0.000793827
        2855     3.25368     3.27987 0.000793602
        2856     3.25533     3.27986 0.000793371
        2857     3.25567     3.27986 0.000793138
        2858     3.25455     3.27985  0.00079291
        2859     3.25196     3.27984 0.000792693
        2860     3.24768     3.27983 0.000792495
        2861     3.24124     3.27981 0.000792333
        2862      3.2326      3.2798 0.000792228
        2863     3.22313     3.27978 0.000792198
        2864      3.2157     3.27975 0.000792237
        2865     3.21309     3.27973 0.000792303
        2866     3.21563     3.27971 0.000792342
        2867     3.22112     3.27969 0.000792329
        2868     3.22703     3.27967 0.000792265
        2869     3.23213     3.27965 0.000792162
        2870     3.23614     3.27964 0.000792031
        2871     3.23898     3.27962 0.000791882
        2872     3.24052     3.27961 0.000791723
        2873     3.24082      3.2796 0.000791563
        2874     3.24029     3.27958 0.000791406
        2875     3.23962     3.27957 0.000791252
        2876     3.23941     3.27955 0.000791101
        2877     3.23987     3.27954 0.000790946
        2878     3.24081     3.27953 0.000790785
        2879     3.24182     3.27951 0.000790619
        2880     3.24255      3.2795 0.000790449
        2881     3.24276     3.27949 0.000790277
        2882     3.24232     3.27948 0.000790108
        2883     3.24094     3.27946 0.000789947
        2884     3.23798     3.27945 0.000789804
        2885     3.23228     3.27943   0.0007897
        2886     3.22281     3.27941  0.00078967
        2887     3.21091     3.27939 0.000789753
        2888     3.20214     3.27936 0.000789932
        2889      3.2027     3.27934 0.000790104
        2890      3.2127     3.27931 0.000790167
        2891     3.22673     3.27929 0.000790103
        2892     3.23883     3.27928 0.000789954
        2893     3.24524     3.27927 0.000789768
        2894       3.245     3.27926 0.000789584
        2895     3.23959     3.27924  0.00078943
        2896      3.2323     3.27923 0.000789324
        2897     3.22695     3.27921 0.000789258
        2898     3.22603     3.27919 0.000789199
        2899     3.22966     3.27917 0.000789112
        2900     3.23635     3.27916 0.000788978
        2901      3.2442     3.27915 0.000788798
        2902     3.25168     3.27914 0.000788583
        2903     3.25802     3.27913 0.000788345
        2904     3.26311     3.27912 0.000788092
        2905     3.26724     3.27912 0.000787832
        2906     3.27068     3.27912 0.000787566
        2907     3.27353     3.27911 0.000787297
        2908     3.27574     3.27911 0.000787027
        2909     3.27717     3.27911 0.000786757
        2910     3.27756     3.27911 0.000786487
        2911     3.27657     3.27911 0.000786217
        2912     3.27385     3.27911 0.000785949
        2913     3.26928     3.27911 0.000785687
        2914     3.26336      3.2791 0.000785436
        2915     3.25747     3.27909 0.000785201
        2916      3.2527     3.27908 0.000784984
        2917     3.24822     3.27907 0.000784787
        2918     3.24174     3.27906 0.000784622
        2919     3.23253     3.27905 0.000784515
        2920     3.22462     3.27903 0.000784468
        2921     3.22748     3.27901 0.000784398
        2922     3.24615       3.279  0.00078421
        2923      3.2718       3.279 0.000783945
        2924     3.29271       3.279 0.000783691
        2925     3.30477     3.27901 0.000783473
        2926     3.30901     3.27902 0.000783272
        2927     3.30766     3.27903 0.000783066
        2928     3.30282     3.27904  0.00078284
        2929     3.29658     3.27904 0.000782596
        2930     3.29061     3.27905 0.000782339
        2931     3.28496     3.27905 0.000782075
        2932     3.27745     3.27905 0.000781808
        2933     3.26546     3.27904 0.000781555
        2934     3.24999     3.27903 0.000781352
        2935     3.23826     3.27902 0.000781209
        2936     3.23923     3.27901  0.00078106
        2937     3.25322       3.279 0.000780844
        2938     3.27103     3.27899 0.000780583
        2939     3.28347       3.279 0.000780319
        2940     3.28603       3.279 0.000780057
        2941      3.2774       3.279 0.000779792
        2942     3.25913     3.27899 0.000779556
        2943     3.24033     3.27898 0.000779402
        2944     3.23582     3.27896 0.000779275
        2945     3.24637     3.27895 0.000779089
        2946     3.25636     3.27894 0.000778862
        2947     3.25507     3.27894  0.00077864
        2948     3.24756     3.27893 0.000778448
        2949     3.25026     3.27892 0.000778245
        2950      3.2684     3.27891  0.00077799
        2951     3.28938     3.27892 0.000777734
        2952     3.30367     3.27892 0.000777516
        2953     3.31098     3.27894 0.000777328
        2954      3.3138     3.27895 0.000777155
        2955     3.31396     3.27896 0.000776982
        2956     3.31229     3.27897 0.000776801
        2957     3.30896     3.27898 0.000776604
        2958     3.30381     3.27899 0.000776387
        2959      3.2968       3.279 0.000776148
        2960     3.28849       3.279 0.000775893
        2961     3.28024       3.279 0.000775631
        2962     3.27353       3.279 0.000775371
        2963     3.26894     3.27899 0.000775117
        2964     3.26617     3.27899 0.000774867
        2965     3.26492     3.27898 0.000774621
        2966      3.2651     3.27898 0.000774374
        2967     3.26629     3.27898 0.000774124
        2968     3.26787     3.27897 0.000773873
        2969     3.26989     3.27897 0.000773618
        2970     3.27324     3.27897  0.00077336
        2971     3.27864     3.27897   0.0007731
        2972     3.28546     3.27897 0.000772843
        2973     3.29195     3.27897 0.000772595
        2974     3.29625     3.27898 0.000772357
        2975     3.29742     3.27899 0.000772122
        2976     3.29617     3.27899 0.000771884
        2977     3.29466       3.279 0.000771643
        2978     3.29444       3.279 0.000771401
        2979     3.29371     3.27901 0.000771158
        2980      3.2879     3.27901 0.000770905
        2981     3.27366     3.27901 0.000770649
        2982     3.25366       3.279 0.000770437
        2983     3.23703     3.27899 0.000770307
        2984     3.22944     3.27897 0.000770228
        2985     3.22881     3.27895 0.000770153
        2986     3.23739     3.27894 0.000770021
        2987     3.25888     3.27893 0.000769793
        2988      3.2855     3.27893 0.000769538
        2989     3.30624     3.27894 0.000769335
        2990     3.31675     3.27895 0.000769182
        2991     3.31728     3.27897 0.000769031
        2992     3.30946     3.27898 0.000768842
        2993     3.29632     3.27898 0.000768607
        2994     3.28303     3.27899 0.000768351
        2995     3.27448     3.27898 0.000768096
        2996     3.27076     3.27898 0.000767845
        2997     3.26612     3.27898   0.0007676
        2998     3.25502     3.27897 0.000767386
        2999     3.24511     3.27896 0.000767213
        3000     3.25247     3.27895 0.000767008
        3001     3.27175     3.27895 0.000766756
        3002     3.28343     3.27895 0.000766502
        3003      3.2781     3.27895 0.000766247
        3004     3.25722     3.27894 0.000766026
        3005     3.23298     3.27892 0.000765924
        3006     3.21465      3.2789 0.000765968
        3007     3.19204     3.27887 0.000766257
        3008     3.16919     3.27884  0.00076687
        3009     3.17591      3.2788 0.000767377
        3010     3.21311     3.27878 0.000767433
        3011     3.25077     3.27877 0.000767234
        3012     3.27299     3.27877 0.000766982
        3013     3.28078     3.27877 0.000766728
        3014      3.2775     3.27877 0.000766473
        3015     3.26366     3.27877 0.000766236
        3016     3.24029     3.27875 0.000766088
        3017     3.21792     3.27873 0.000766099
        3018     3.21435     3.27871 0.000766142
        3019     3.23009      3.2787 0.000766058
        3020     3.24748     3.27869 0.000765874
        3021     3.25499     3.27868  0.00076566
        3022     3.25244     3.27867 0.000765456
        3023     3.24652     3.27866 0.000765277
        3024     3.24547     3.27865 0.000765102
        3025     3.25118     3.27864 0.000764903
        3026     3.25875     3.27863 0.000764679
        3027     3.26427     3.27863 0.000764441
        3028     3.26782     3.27862 0.000764197
        3029      3.2711     3.27862 0.000763949
        3030     3.27519     3.27862 0.000763697
        3031     3.28005     3.27862 0.000763446
        3032     3.28496     3.27862 0.000763197
        3033     3.28886     3.27863 0.000762952
        3034     3.29026     3.27863 0.000762711
        3035     3.28713     3.27863 0.000762464
        3036     3.27718     3.27863 0.000762213
        3037     3.26026     3.27863 0.000761986
        3038      3.2428     3.27861 0.000761827
        3039     3.23734      3.2786 0.000761697
        3040     3.24865     3.27859  0.00076151
        3041     3.26634     3.27859 0.000761271
        3042     3.27964     3.27859  0.00076102
        3043     3.28766     3.27859 0.000760776
        3044     3.29443     3.27859 0.000760544
        3045     3.30158      3.2786 0.000760332
        3046     3.30682     3.27861 0.000760139
        3047     3.30739     3.27862 0.000759948
        3048     3.30287     3.27863  0.00075974
        3049     3.29554     3.27863 0.000759511
        3050     3.28766     3.27864 0.000759268
        3051     3.27816     3.27864 0.000759019
        3052     3.26734     3.27863 0.000758779
        3053     3.26782     3.27863 0.000758539
        3054     3.29065     3.27863 0.000758301
        3055     3.31946     3.27865  0.00075817
        3056     3.32987     3.27866 0.000758108
        3057     3.31134     3.27867 0.000757935
        3058     3.27906     3.27868 0.000757687
        3059     3.27774     3.27867  0.00075744
        3060     3.31094     3.27869 0.000757265
        3061      3.3397     3.27871  0.00075728
        3062     3.35201     3.27873 0.000757411
        3063     3.35331     3.27875 0.000757555
        3064       3.348     3.27878 0.000757645
        3065     3.33782      3.2788 0.000757643
        3066     3.32433     3.27881 0.000757541
        3067     3.31154     3.27882 0.000757369
        3068     3.30539     3.27883 0.000757172
        3069     3.30818     3.27884 0.000756986
        3070     3.31547     3.27885 0.000756833
        3071     3.32106     3.27886 0.000756711
        3072     3.32143     3.27888 0.000756592
        3073     3.31611     3.27889 0.000756443
        3074     3.30714      3.2789 0.000756253
        3075     3.29814     3.27891 0.000756032
        3076     3.29172     3.27891 0.000755798
        3077     3.28741     3.27891 0.000755558
        3078     3.28416     3.27891 0.000755314
        3079     3.28474     3.27892 0.000755071
        3080     3.29294     3.27892  0.00075484
        3081     3.30602     3.27893 0.000754646
        3082     3.31757     3.27894 0.000754505
        3083     3.32467     3.27896 0.000754406
        3084     3.32803     3.27897 0.000754329
        3085     3.32934     3.27899 0.000754262
        3086     3.33018     3.27901   0.0007542
        3087      3.3318     3.27902 0.000754149
        3088     3.33454     3.27904 0.000754119
        3089     3.33699     3.27906 0.000754108
        3090      3.3359     3.27908 0.000754089
        3091     3.32741     3.27909 0.000754007
        3092     3.30952      3.2791 0.000753827
        3093     3.28656     3.27911 0.000753587
        3094     3.27125      3.2791 0.000753348
        3095      3.2728      3.2791 0.000753107
        3096     3.28532      3.2791 0.000752867
        3097     3.30002     3.27911 0.000752654
        3098     3.31431     3.27912 0.000752497
        3099      3.3265     3.27914 0.000752409
        3100     3.33423     3.27916 0.000752376
        3101      3.3368     3.27917 0.000752363
        3102     3.33546     3.27919 0.000752339
        3103     3.33199     3.27921 0.000752289
        3104     3.32762     3.27922 0.000752209
        3105     3.32263     3.27924 0.000752096
        3106     3.31636     3.27925 0.000751949
        3107     3.30717     3.27926 0.000751761
        3108     3.29299     3.27926 0.000751532
        3109     3.27622     3.27926 0.000751291
        3110     3.27095     3.27926 0.000751054
        3111     3.28853     3.27926 0.000750819
        3112     3.31405     3.27927  0.00075066
        3113     3.32659     3.27929 0.000750573
        3114     3.32217      3.2793 0.000750458
        3115     3.30907     3.27931 0.000750278
        3116     3.29275     3.27932  0.00075005
        3117     3.27134     3.27931 0.000749814
        3118     3.25316     3.27931  0.00074962
        3119     3.24569      3.2793 0.000749457
        3120     3.24238     3.27928  0.00074931
        3121     3.25101     3.27927 0.000749125
        3122     3.27515     3.27927 0.000748886
        3123     3.29851     3.27928 0.000748672
        3124     3.31249     3.27929 0.000748508
        3125     3.31972      3.2793  0.00074838
        3126     3.32423     3.27932 0.000748279
        3127     3.32816     3.27933 0.000748202
        3128     3.33226     3.27935 0.000748154
        3129     3.33653     3.27937 0.000748138
        3130     3.34043     3.27939 0.000748154
        3131     3.34297     3.27941  0.00074819
        3132     3.34265     3.27943 0.000748224
        3133     3.33738     3.27945 0.000748214
        3134     3.32478     3.27946 0.000748115
        3135     3.30416     3.27947 0.000747918
        3136     3.28066     3.27947 0.000747679
        3137     3.26545     3.27946 0.000747454
        3138     3.26567     3.27946 0.000747229
        3139     3.27848     3.27946 0.000746991
        3140     3.29685     3.27947 0.000746774
        3141     3.31353     3.27948 0.000746615
        3142     3.32319     3.27949 0.000746507
        3143      3.3237      3.2795 0.000746402
        3144      3.3154     3.27952 0.000746252
