#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         286       -0.51   -0.506843 0.000534807
         287       -0.51   -0.506854 0.000533057
         288       -0.51   -0.506865 0.000531318
         289       -0.51   -0.506876  0.00052959
         290       -0.51   -0.506887 0.000527873
         291       -0.51   -0.506897 0.000526168
         292       -0.51   -0.506908 0.000524473
         293       -0.51   -0.506919 0.000522789
         294       -0.51   -0.506929 0.000521116
         295       -0.51    -0.50694 0.000519453
         296       -0.51    -0.50695 0.000517801
         297       -0.51    -0.50696  0.00051616
         298       -0.51    -0.50697 0.000514529
         299       -0.51    -0.50698 0.000512908
         300       -0.51   -0.506991 0.000511297
         301       -0.51   -0.507001 0.000509696
         302       -0.51    -0.50701 0.000508105
         303    -0.50596   -0.507007  0.00050644
         304       -0.51   -0.507017 0.000504869
         305       -0.51   -0.507027 0.000503309
         306    -0.49756   -0.506996 0.000502614
         307    -0.46708   -0.506866  0.00051752
         308    -0.47652   -0.506767 0.000525135
         309       -0.51   -0.506778  0.00052354
         310       -0.51   -0.506788 0.000521954
         311       -0.51   -0.506798 0.000520378
         312       -0.51   -0.506809 0.000518811
         313       -0.51   -0.506819 0.000517254
         314       -0.51   -0.506829 0.000515706
         315       -0.51   -0.506839 0.000514167
         316       -0.51   -0.506849 0.000512637
         317       -0.51   -0.506859 0.000511116
         318       -0.51   -0.506869 0.000509604
         319       -0.51   -0.506879 0.000508101
         320       -0.51   -0.506888 0.000506607
         321       -0.51   -0.506898 0.000505122
         322       -0.51   -0.506908 0.000503645
         323       -0.51   -0.506917 0.000502177
         324    -0.47748   -0.506826 0.000508779
         325     -0.4848   -0.506759 0.000511708
         326       -0.51   -0.506769 0.000510235
         327       -0.51   -0.506778  0.00050877
         328       -0.51   -0.506788 0.000507314
         329       -0.51   -0.506798 0.000505866
         330       -0.51   -0.506808 0.000504426
         331       -0.51   -0.506817 0.000502994
         332       -0.51   -0.506827  0.00050157
         333       -0.51   -0.506837 0.000500155
         334       -0.51   -0.506846 0.000498747
         335    -0.49776   -0.506819 0.000497995
         336       -0.51   -0.506828 0.000496603
         337       -0.51   -0.506838 0.000495218
         338    -0.50592   -0.506835 0.000493761
         339    -0.50192   -0.506821 0.000492517
         340       -0.51    -0.50683 0.000491157
         341       -0.51   -0.506839 0.000489805
         342       -0.51   -0.506848  0.00048846
         343       -0.51   -0.506858 0.000487122
         344    -0.47596   -0.506768 0.000493917
         345      -0.467   -0.506653 0.000505757
         346    -0.46452   -0.506531 0.000518748
         347    -0.46692   -0.506417 0.000529664
         348    -0.46424   -0.506295  0.00054183
         349    -0.45124   -0.506138 0.000562774
         350    -0.42276   -0.505899 0.000609504
         351    -0.42364   -0.505665 0.000651266
         352    -0.46184   -0.505541  0.00066121
         353     -0.4666    -0.50543 0.000668476
         354       -0.51   -0.505443 0.000666712
         355       -0.51   -0.505456 0.000664957
         356       -0.51   -0.505469 0.000663212
         357       -0.51   -0.505481 0.000661476
         358       -0.51   -0.505494 0.000659748
         359       -0.51   -0.505507  0.00065803
         360    -0.49772   -0.505485 0.000656557
         361    -0.46616   -0.505376 0.000663714
         362    -0.46468   -0.505264 0.000671334
         363     -0.4658   -0.505155  0.00067823
         364     -0.4626   -0.505038 0.000686369
         365     -0.4656    -0.50493 0.000692941
         366    -0.48092   -0.504864 0.000694146
         367       -0.51   -0.504878 0.000692396
         368       -0.51   -0.504892 0.000690654
         369       -0.51   -0.504906 0.000688921
         370     -0.5018   -0.504898  0.00068711
         371       -0.51   -0.504911 0.000685396
         372       -0.51   -0.504925  0.00068369
         373       -0.51   -0.504939 0.000681992
         374       -0.51   -0.504952 0.000680303
         375    -0.48508   -0.504899  0.00068055
         376    -0.49348   -0.504869 0.000679417
         377       -0.51   -0.504883 0.000677751
         378       -0.51   -0.504896 0.000676093
         379       -0.51    -0.50491 0.000674444
         380    -0.46916   -0.504815 0.000679198
         381    -0.46668   -0.504715 0.000684751
         382    -0.45604   -0.504588 0.000694713
         383    -0.45968   -0.504471 0.000702725
         384    -0.44976   -0.504328 0.000715192
         385    -0.46416   -0.504224 0.000720905
         386    -0.46716   -0.504128 0.000725404
         387       -0.51   -0.504143 0.000723688
         388       -0.51   -0.504158  0.00072198
         389       -0.51   -0.504173  0.00072028
         390       -0.51   -0.504188 0.000718588
         391       -0.51   -0.504203 0.000716904
         392       -0.51   -0.504218 0.000715228
         393       -0.51   -0.504232 0.000713559
         394       -0.51   -0.504247 0.000711898
         395     -0.4894    -0.50421 0.000711088
         396    -0.46856   -0.504119 0.000714968
         397    -0.50188   -0.504114 0.000713189
         398       -0.51   -0.504129  0.00071155
         399    -0.50172   -0.504123 0.000709793
         400    -0.48148   -0.504066 0.000710272
         401       -0.51   -0.504081 0.000708655
         402       -0.51   -0.504096 0.000707045
         403       -0.51    -0.50411 0.000705442
         404       -0.51   -0.504125 0.000703847
         405       -0.51   -0.504139 0.000702258
         406       -0.51   -0.504154 0.000700677
         407       -0.51   -0.504168 0.000699103
         408       -0.51   -0.504182 0.000697535
         409       -0.51   -0.504197 0.000695975
         410       -0.51   -0.504211 0.000694421
         411     -0.4854   -0.504165 0.000694238
         412    -0.46864   -0.504079 0.000697887
         413     -0.4672   -0.503989 0.000701887
         414    -0.47592   -0.503922 0.000703459
         415       -0.51   -0.503936 0.000701916
         416       -0.51   -0.503951  0.00070038
         417       -0.51   -0.503965 0.000698851
         418       -0.51    -0.50398 0.000697328
         419       -0.51   -0.503994 0.000695812
         420       -0.51   -0.504008 0.000694302
         421       -0.51   -0.504023 0.000692799
         422       -0.51   -0.504037 0.000691302
         423    -0.50188   -0.504032 0.000689686
         424       -0.51   -0.504046 0.000688203
         425    -0.50188   -0.504041 0.000686603
         426    -0.50588   -0.504045 0.000685005
         427       -0.51   -0.504059 0.000683542
         428       -0.51   -0.504073 0.000682086
         429       -0.51   -0.504087 0.000680636
         430       -0.51     -0.5041 0.000679192
         431       -0.51   -0.504114 0.000677754
         432       -0.51   -0.504128 0.000676322
         433       -0.51   -0.504141 0.000674896
         434       -0.51   -0.504155 0.000673476
         435       -0.51   -0.504168 0.000672062
         436       -0.51   -0.504182 0.000670654
         437       -0.51   -0.504195 0.000669251
         438       -0.51   -0.504208 0.000667854
         439       -0.51   -0.504221 0.000666463
         440       -0.51   -0.504235 0.000665078
         441       -0.51   -0.504248 0.000663698
         442       -0.51   -0.504261 0.000662324
         443       -0.51   -0.504274 0.000660956
         444       -0.51   -0.504286 0.000659593
         445       -0.51   -0.504299 0.000658236
         446       -0.51   -0.504312 0.000656884
         447       -0.51   -0.504325 0.000655538
         448    -0.50592   -0.504328 0.000654084
