#   BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
          26     114.218     115.425    0.352722
          27     114.878     115.405     0.34024
          28     117.117     115.466    0.333538
          29     115.545     115.468    0.322048
          30     113.618     115.407    0.317163
          31      118.13     115.495    0.318863
          32     113.741      115.44    0.313571
          33     115.514     115.442    0.304077
          34      114.35      115.41    0.296825
          35     112.318     115.322    0.301205
          36     115.512     115.327    0.292884
          37     113.937     115.289    0.287366
          38     113.681     115.247    0.282902
          39     114.977      115.24    0.275733
          40      114.81     115.229     0.26905
          41     115.128     115.227    0.262499
          42     117.073     115.271    0.259903
          43     115.279     115.271    0.253859
          44     116.304     115.295    0.249172
          45      110.21     115.182    0.268032
          46     114.971     115.177    0.262244
          47     110.143      115.07    0.277673
          48     114.787     115.064    0.271951
          49     111.626     114.994    0.275304
          50     114.697     114.988    0.269862
          51     115.401     114.996    0.264692
          52     114.665      114.99    0.259678
          53     116.085      115.01      0.2556
          54     114.025     114.992    0.251518
          55     113.235      114.96    0.248966
          56     118.555     115.024    0.252662
          57     114.831     115.021    0.248252
          58     114.428     115.011    0.244182
          59     114.965      115.01    0.240044
          60     115.504     115.018    0.236185
          61     114.838     115.015    0.232332
          62     115.188     115.018    0.228601
          63     113.795     114.999    0.225795
          64     115.486     115.006    0.222396
          65     114.365     114.996    0.219193
          66     116.423     115.018    0.216935
          67     115.794      115.03    0.214007
          68     112.712     114.995    0.213555
          69     116.009      115.01    0.210964
          70     114.687     115.005    0.208001
          71     115.056     115.006    0.205073
          72     112.482     114.971      0.2052
          73     113.045     114.945    0.204078
          74     115.243     114.949     0.20136
          75     113.334     114.927    0.199823
          76     117.352     114.959    0.199725
          77     115.681     114.969    0.197351
          78     114.502     114.963    0.194912
          79     116.681     114.984    0.193655
          80     115.196     114.987    0.191252
          81     108.828     114.911    0.203446
          82      114.53     114.906    0.201018
          83     115.714     114.916    0.198831
          84     115.813     114.927    0.196751
          85     115.006     114.928    0.194438
          86     112.633     114.901       0.194
          87     111.637     114.863    0.195364
          88     115.021     114.865    0.193152
          89     114.808     114.865    0.190983
          90     114.853     114.864    0.188861
          91     111.413     114.827    0.190557
          92     115.714     114.836    0.188729
          93     116.046     114.849    0.187148
          94     112.607     114.825    0.186671
          95     114.847     114.826    0.184706
          96     117.724     114.856    0.185233
          97     116.145     114.869      0.1838
          98     115.168     114.872     0.18195
          99     116.237     114.886    0.180634
         100     117.263      114.91    0.180385
           1     436.413     436.413           0
           2     437.312     436.863    0.317855
           3     435.582     436.436    0.408034
           4     439.442     437.187    0.719254
           5     428.643     435.478     1.63317
           6     431.799     434.865     1.47163
           7     437.019     435.173     1.29318
           8     445.813     436.503     1.68172
           9     424.167     435.132     1.97603
          10     437.135     435.332     1.78854
          11     435.557     435.353     1.62606
          12      435.62     435.375     1.49071
          13     442.721      435.94     1.47926
          14     447.261     436.749     1.57922
          15      434.06      436.57     1.48407
          16     429.678     436.139     1.45248
          17     431.103     435.843     1.39692
          18     442.351     436.204     1.36531
          19      432.33         436     1.30858
          20     438.314     436.116     1.24826
          21     438.577     436.233     1.19431
          22     434.601     436.159     1.14232
          23     438.555     436.263      1.0974
          24     431.103     436.048     1.07253
          25     434.155     435.972      1.0323
          26     441.058     436.168     1.01096
          27      440.24     436.319    0.984697
          28      429.99     436.093    0.975127
          29     435.455     436.071     0.94175
          30     438.319     436.146    0.913335
          31     441.751     436.327    0.901597
          32       435.1     436.288    0.874237
          33     432.006     436.158    0.857321
          34     430.227     435.984    0.849672
          35     433.627     435.917    0.828061
          36     443.616     436.131     0.83222
          37      428.97     435.937    0.831925
          38      436.56     435.953    0.810194
          39     442.621     436.124    0.807256
          40     442.267     436.278    0.801549
          41      429.44     436.111    0.799163
          42     438.942     436.179    0.782973
          43     441.289     436.297    0.773732
          44      443.45      436.46    0.773036
          45     429.768     436.311    0.770026
          46     435.806       436.3    0.753365
          47     438.944     436.357    0.739432
          48     444.702      436.53    0.744187
          49     432.711     436.452    0.733069
          50      430.95     436.342    0.726621
          51     437.891     436.373    0.713007
          52     428.641     436.224     0.71463
          53     440.986     436.314    0.706773
          54      438.83     436.361    0.695219
          55     444.514     436.509    0.698205
          56     440.099     436.573    0.688675
          57     441.914     436.667    0.682937
          58     431.032     436.569    0.678037
          59     439.959     436.627    0.668974
          60     437.504     436.642    0.657985
          61     440.347     436.702    0.649996
          62     439.751     436.751    0.641369
          63     436.679      436.75     0.63119
          64     433.682     436.702    0.623145
          65     445.369     436.836     0.62766
          66      439.43     436.875     0.61938
          67     441.921      436.95    0.614698
          68     435.749     436.933    0.605912
          69     435.636     436.914    0.597422
          70      440.92     436.971    0.591622
          71     436.782     436.968    0.583295
          72     439.472     437.003    0.576229
          73     444.105       437.1    0.576488
          74     426.027     436.951      0.5878
          75     438.143     436.967    0.580178
          76      435.79     436.951     0.57275
          77     427.185     436.824    0.579184
          78     439.231     436.855     0.57258
          79     432.742     436.803    0.567694
          80     432.804     436.753    0.562795
          81     446.572     436.874    0.568752
          82     436.899     436.875    0.561816
          83     434.298     436.844    0.555905
          84     436.784     436.843    0.549287
          85     426.752     436.724    0.555505
          86     422.619      436.56    0.572748
          87     443.167     436.636    0.571177
          88     439.225     436.666    0.565443
          89     429.755     436.588    0.564396
          90     444.672     436.678    0.565228
          91     435.763     436.668    0.559106
          92     434.421     436.643    0.553561
          93     431.521     436.588    0.550343
          94     437.592     436.599    0.544592
          95     439.028     436.625    0.539459
          96     432.206     436.578      0.5358
          97     441.904     436.633    0.533082
          98     432.959     436.596    0.528959
          99     435.892     436.589    0.523664
         100     430.363     436.527    0.522115
           1     60.7039     60.7039           0
           2     58.0485     59.3762    0.938822
           3     61.3428     60.0317    0.823527
           4      35.993      54.022     5.24106
