#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         493     15.9753     15.9691 0.000390132
         494     15.9829     15.9691  0.00039035
         495     15.9931     15.9691 0.000392573
         496     16.0045     15.9692 0.000398197
         497     16.0012     15.9693 0.000402563
         498     15.9746     15.9693 0.000401895
         499     15.9531     15.9693 0.000402393
         500     15.9527     15.9692 0.000402948
         501     15.9621     15.9692 0.000402395
         502     15.9724     15.9692 0.000401645
         503     15.9778     15.9692 0.000401209
         504     15.9711     15.9692  0.00040043
         505     15.9567     15.9692 0.000400402
         506     15.9491     15.9692 0.000401573
         507     15.9522     15.9691 0.000402171
         508     15.9597     15.9691 0.000401806
         509     15.9671     15.9691 0.000401035
         510     15.9737     15.9691 0.000400349
         511       15.98     15.9691 0.000400132
         512     15.9848     15.9692 0.000400524
         513     15.9832     15.9692 0.000400677
         514     15.9725     15.9692 0.000399947
         515     15.9618     15.9692 0.000399432
         516     15.9598     15.9692 0.000399074
         517     15.9635     15.9692 0.000398455
         518     15.9671     15.9692 0.000397706
         519     15.9689     15.9692  0.00039694
         520     15.9692     15.9692 0.000396177
         521     15.9689     15.9692 0.000395417
         522      15.969     15.9692 0.000394659
         523     15.9695     15.9692 0.000393905
         524     15.9703     15.9692  0.00039316
         525      15.971     15.9692 0.000392427
         526      15.971     15.9692 0.000391696
         527     15.9703     15.9692 0.000390958
         528     15.9689     15.9692 0.000390218
         529     15.9673     15.9692 0.000389497
         530     15.9656     15.9692  0.00038882
         531     15.9642     15.9692   0.0003882
         532     15.9633     15.9691 0.000387625
         533     15.9634     15.9691 0.000387048
         534      15.965     15.9691 0.000386399
         535     15.9684     15.9691 0.000385679
         536      15.974     15.9691 0.000385065
         537     15.9801     15.9691 0.000384893
         538     15.9812     15.9692 0.000384834
         539     15.9719     15.9692 0.000384152
         540     15.9588     15.9692 0.000383925
         541     15.9544     15.9691 0.000384188
         542       15.96     15.9691 0.000383852
         543     15.9704     15.9691 0.000383152
         544      15.981     15.9691 0.000383074
         545     15.9848     15.9692 0.000383452
         546     15.9758     15.9692 0.000382945
         547     15.9627     15.9692 0.000382426
         548     15.9592     15.9691 0.000382161
         549      15.963     15.9691 0.000381627
         550     15.9662     15.9691 0.000380971
         551      15.966     15.9691 0.000380321
         552     15.9643     15.9691 0.000379732
         553     15.9627     15.9691 0.000379222
         554     15.9618     15.9691 0.000378766
         555      15.962     15.9691 0.000378302
         556     15.9638     15.9691 0.000377739
         557     15.9668     15.9691 0.000377084
         558     15.9693     15.9691 0.000376408
         559     15.9708     15.9691 0.000375747
         560     15.9713     15.9691 0.000375097
         561     15.9712     15.9691 0.000374448
         562     15.9707     15.9691 0.000373792
         563     15.9703     15.9691 0.000373135
         564     15.9706     15.9691 0.000372483
         565     15.9709     15.9691 0.000371838
         566       15.97     15.9691 0.000371184
         567     15.9681     15.9691 0.000370534
         568     15.9668     15.9691 0.000369904
         569     15.9662     15.9691 0.000369289
         570     15.9654     15.9691 0.000368698
         571     15.9642     15.9691 0.000368151
         572     15.9637     15.9691 0.000367626
         573     15.9649      15.969 0.000367055
         574     15.9674      15.969 0.000366427
         575     15.9706      15.969   0.0003658
         576     15.9736     15.9691  0.00036525
         577     15.9755     15.9691 0.000364786
         578     15.9751     15.9691 0.000364305
         579     15.9722     15.9691 0.000363715
         580     15.9678     15.9691 0.000363095
         581     15.9636     15.9691 0.000362593
         582     15.9612     15.9691 0.000362219
         583     15.9609      15.969 0.000361869
         584     15.9621      15.969 0.000361446
         585     15.9641      15.969 0.000360925
         586     15.9667      15.969 0.000360331
         587     15.9697      15.969 0.000359718
         588     15.9732      15.969 0.000359176
         589     15.9774      15.969 0.000358849
         590     15.9817     15.9691 0.000358877
         591     15.9831     15.9691 0.000359049
         592     15.9775     15.9691 0.000358727
         593     15.9666     15.9691 0.000358146
         594     15.9577     15.9691 0.000358058
         595     15.9554     15.9691 0.000358193
         596     15.9579      15.969 0.000358083
         597     15.9624      15.969 0.000357656
         598     15.9681      15.969 0.000357061
         599     15.9746      15.969 0.000356585
         600     15.9804     15.9691 0.000356492
         601     15.9824     15.9691 0.000356595
         602     15.9783     15.9691 0.000356331
         603     15.9697     15.9691 0.000355742
         604     15.9612     15.9691 0.000355393
         605     15.9576     15.9691 0.000355315
         606     15.9617      15.969 0.000354938
         607     15.9734     15.9691 0.000354427
         608     15.9885     15.9691 0.000355284
         609      15.994     15.9691 0.000357041
         610     15.9766     15.9691 0.000356666
         611     15.9543     15.9691 0.000356906
         612     15.9516     15.9691 0.000357473
         613     15.9603     15.9691 0.000357178
         614      15.968     15.9691   0.0003566
         615     15.9722     15.9691 0.000356056
         616     15.9739     15.9691 0.000355564
         617     15.9742     15.9691 0.000355084
         618      15.973     15.9691 0.000354566
         619     15.9705     15.9691    0.000354
         620     15.9685     15.9691 0.000353431
         621     15.9691     15.9691 0.000352862
         622     15.9735     15.9691 0.000352364
         623     15.9802     15.9691  0.00035225
         624     15.9843     15.9691 0.000352527
         625     15.9788     15.9692   0.0003523
         626     15.9668     15.9692 0.000351758
         627      15.961     15.9691 0.000351439
         628     15.9632     15.9691 0.000351009
         629     15.9664     15.9691 0.000350478
         630     15.9674     15.9691 0.000349932
         631     15.9675     15.9691 0.000349387
         632     15.9683     15.9691 0.000348836
         633     15.9694     15.9691 0.000348285
         634     15.9695     15.9691 0.000347736
         635     15.9676     15.9691 0.000347197
         636     15.9649     15.9691 0.000346716
         637     15.9631     15.9691 0.000346302
         638     15.9628     15.9691 0.000345899
         639     15.9636     15.9691 0.000345466
         640     15.9646     15.9691 0.000344999
         641     15.9654     15.9691 0.000344508
         642     15.9661     15.9691 0.000344003
         643     15.9666     15.9691 0.000343489
         644     15.9672     15.9691 0.000342968
         645     15.9682     15.9691 0.000342439
         646       15.97     15.9691 0.000341912
         647     15.9729     15.9691 0.000341434
         648     15.9765     15.9691 0.000341102
         649     15.9791     15.9691 0.000340922
         650     15.9771     15.9691 0.000340619
