#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         321    -3.45063    -3.95469   0.0217757
         322    -3.56584    -3.95348   0.0217415
         323    -3.63007    -3.95248   0.0216972
         324    -3.65023    -3.95155   0.0216503
         325    -3.63771    -3.95058   0.0216052
         326    -3.60291    -3.94951   0.0215653
         327    -3.55657    -3.94831   0.0215328
         328    -3.50909    -3.94697   0.0215087
         329    -3.46961    -3.94552   0.0214922
         330    -3.44616    -3.94401   0.0214803
         331     -3.4463    -3.94251    0.021468
         332    -3.47577     -3.9411   0.0214493
         333    -3.53377    -3.93988   0.0214197
         334    -3.60968    -3.93889   0.0213784
         335    -3.68781    -3.93814   0.0213277
         336    -3.75638     -3.9376   0.0212711
         337    -3.81079    -3.93722   0.0212113
         338    -3.85236    -3.93697     0.02115
         339      -3.885    -3.93682   0.0210882
         340    -3.91258    -3.93675   0.0210263
         341    -3.93858    -3.93675   0.0209646
         342    -3.96501    -3.93683   0.0209035
         343    -3.99282      -3.937   0.0208432
         344    -4.02203    -3.93724   0.0207841
         345    -4.05156    -3.93758   0.0207265
         346    -4.07835    -3.93798   0.0206706
         347    -4.09544    -3.93844    0.020616
         348    -4.08833    -3.93887   0.0205612
         349    -4.03199    -3.93913    0.020504
         350    -3.89946    -3.93902   0.0204458
         351    -3.70684    -3.93836   0.0203982
         352    -3.55515    -3.93727   0.0203693
         353    -3.51296    -3.93607    0.020347
         354    -3.49517    -3.93482   0.0203276
         355    -3.44928    -3.93345   0.0203163
         356    -3.48306    -3.93219   0.0202986
         357    -3.67983    -3.93148   0.0202541
         358     -3.9308    -3.93148   0.0201975
         359    -4.07164    -3.93187    0.020145
         360    -4.05163     -3.9322   0.0200918
         361    -3.92219    -3.93218   0.0200362
         362    -3.77558    -3.93174   0.0199855
         363    -3.70136    -3.93111   0.0199405
         364    -3.75718    -3.93063   0.0198914
         365    -3.93695    -3.93065   0.0198369
         366    -4.15824    -3.93127   0.0197925
         367    -4.32536    -3.93234   0.0197677
         368    -4.39103    -3.93359   0.0197532
         369     -4.3557    -3.93473   0.0197328
         370    -4.25941    -3.93561   0.0196989
         371    -4.18695    -3.93629   0.0196575
         372    -4.21231    -3.93703   0.0196186
         373    -4.31002    -3.93803   0.0195915
         374    -4.39531    -3.93925   0.0195773
         375    -4.42068    -3.94054   0.0195671
         376    -4.38686    -3.94172    0.019551
         377    -4.31454    -3.94271   0.0195242
         378    -4.22997    -3.94347   0.0194873
         379    -4.16023    -3.94405   0.0194443
         380    -4.12699    -3.94453   0.0193991
         381    -4.13757    -3.94503   0.0193548
         382    -4.18446    -3.94566   0.0193142
         383    -4.25312    -3.94646   0.0192805
         384    -4.32905    -3.94746    0.019256
         385    -4.39568    -3.94862   0.0192411
         386    -4.43428    -3.94988   0.0192324
         387    -4.42608    -3.95111    0.019222
         388     -4.3568    -3.95216   0.0192009
         389    -4.22921    -3.95287   0.0191647
         390    -4.08532    -3.95321   0.0191186
         391    -4.00335    -3.95334   0.0190701
         392    -4.03783    -3.95355   0.0190227
         393    -4.16098    -3.95408   0.0189816
         394    -4.28649    -3.95492   0.0189522
         395    -4.33929     -3.9559   0.0189292
         396    -4.28115    -3.95672   0.0188992
         397    -4.10298    -3.95709   0.0188552
         398    -3.86421    -3.95685   0.0188092
         399    -3.74939    -3.95633   0.0187693
         400    -3.87837    -3.95614   0.0187234
         401    -4.09712    -3.95649     0.01868
         402    -4.23319    -3.95718   0.0186462
         403    -4.26845    -3.95795   0.0186159
         404    -4.24884    -3.95867   0.0185837
         405     -4.2108    -3.95929   0.0185483
         406     -4.1739    -3.95982   0.0185101
         407    -4.15261     -3.9603   0.0184707
         408    -4.15481    -3.96077   0.0184316
         409    -4.17316    -3.96129   0.0183938
         410    -4.18941    -3.96185   0.0183574
         411    -4.19055    -3.96241   0.0183212
         412    -4.17647    -3.96293   0.0182841
         413    -4.15552    -3.96339   0.0182457
         414     -4.1366    -3.96381   0.0182065
         415    -4.12515     -3.9642   0.0181667
         416    -4.12211    -3.96458    0.018127
         417    -4.12664    -3.96497   0.0180877
         418    -4.13754    -3.96538   0.0180492
         419    -4.15151    -3.96582   0.0180116
         420    -4.16225    -3.96629   0.0179747
         421    -4.16285    -3.96676   0.0179381
         422    -4.15205     -3.9672    0.017901
         423     -4.1357     -3.9676   0.0178631
         424     -4.1188    -3.96795   0.0178245
         425    -4.09545    -3.96825   0.0177851
         426    -4.05309    -3.96845   0.0177445
         427    -3.99258    -3.96851    0.017703
         428    -3.93782    -3.96844   0.0176618
         429    -3.91603    -3.96831    0.017621
         430    -3.93016    -3.96823   0.0175803
         431    -3.95703     -3.9682   0.0175395
         432    -3.96867     -3.9682   0.0174989
         433     -3.9503    -3.96816   0.0174585
         434    -3.90327    -3.96801    0.017419
         435    -3.83461     -3.9677   0.0173816
         436    -3.75808    -3.96722   0.0173484
         437    -3.71209    -3.96664   0.0173185
         438    -3.73888    -3.96612   0.0172868
         439    -3.82316    -3.96579   0.0172505
         440    -3.90257    -3.96565   0.0172119
         441    -3.93649    -3.96558    0.017173
         442    -3.92572    -3.96549   0.0171343
         443    -3.89445    -3.96533   0.0170964
         444    -3.87067    -3.96512   0.0170592
         445    -3.87163    -3.96491   0.0170222
         446    -3.89721    -3.96476   0.0169847
         447    -3.93542    -3.96469   0.0169468
         448    -3.97325    -3.96471    0.016909
         449    -4.00322     -3.9648   0.0168716
         450    -4.02234    -3.96492   0.0168346
         451    -4.02938    -3.96507   0.0167979
         452    -4.02347     -3.9652   0.0167612
         453    -4.00344    -3.96528   0.0167244
         454    -3.96846    -3.96529   0.0166876
         455    -3.92015    -3.96519   0.0166512
         456    -3.86544    -3.96497   0.0166161
         457    -3.81654    -3.96465   0.0165829
         458    -3.78456    -3.96425   0.0165514
         459    -3.76839    -3.96383   0.0165208
         460      -3.752    -3.96336   0.0164913
         461    -3.71906    -3.96283   0.0164641
         462    -3.67366    -3.96221   0.0164403
         463    -3.64524    -3.96152    0.016419
         464     -3.6675    -3.96089   0.0163959
         465    -3.74533    -3.96043   0.0163672
         466    -3.85165    -3.96019   0.0163337
         467    -3.95332    -3.96018   0.0162987
         468    -4.03019    -3.96033   0.0162646
         469    -4.07534    -3.96057   0.0162318
         470    -4.08857    -3.96085   0.0161995
         471    -4.07374    -3.96109   0.0161669
         472    -4.03669    -3.96125   0.0161334
         473    -3.98428    -3.96129   0.0160994
         474    -3.92644    -3.96122   0.0160656
         475    -3.88152    -3.96105   0.0160327
         476    -3.87065    -3.96086   0.0160001
         477    -3.90246    -3.96074    0.015967
         478    -3.96859    -3.96076   0.0159336
         479    -4.05554    -3.96096   0.0159016
         480    -4.14953    -3.96135   0.0158733
         481    -4.23251    -3.96191   0.0158503
         482    -4.28009    -3.96257   0.0158312
         483    -4.26556     -3.9632   0.0158108
         484    -4.17121    -3.96363    0.015784
         485    -4.00962    -3.96372   0.0157518
         486     -3.8434    -3.96348   0.0157213
         487    -3.76914    -3.96308   0.0156941
         488    -3.85017    -3.96285   0.0156636
         489     -4.0537    -3.96303   0.0156327
         490    -4.27764    -3.96367    0.015614
         491    -4.43575    -3.96464   0.0156117
         492    -4.49782    -3.96572   0.0156176
         493    -4.47176    -3.96675   0.0156196
         494    -4.36988    -3.96756   0.0156093
         495    -4.17998    -3.96799   0.0155836
         496    -3.87483     -3.9678   0.0155533
         497    -3.52008     -3.9669   0.0155481
         498    -3.33689    -3.96564   0.0155683
         499    -3.42011    -3.96454   0.0155754
         500    -3.59851    -3.96381   0.0155615
         501    -3.71717    -3.96332   0.0155382
         502    -3.73233    -3.96286    0.015514
         503    -3.66418    -3.96227   0.0154946
         504    -3.60503    -3.96156     0.01548
         505    -3.66621    -3.96097   0.0154604
         506    -3.84378    -3.96074   0.0154316
         507    -4.03516    -3.96089   0.0154019
         508    -4.16633    -3.96129   0.0153768
         509    -4.22181     -3.9618   0.0153552
         510    -4.20858    -3.96229   0.0153327
         511    -4.13117    -3.96262   0.0153062
         512    -3.99622    -3.96268   0.0152765
         513    -3.84411    -3.96245   0.0152484
         514    -3.76101    -3.96206   0.0152238
         515    -3.79491    -3.96174   0.0151977
         516    -3.88908    -3.96159   0.0151689
         517    -3.96625     -3.9616   0.0151396
         518    -4.00352    -3.96168   0.0151106
         519    -4.01401    -3.96179   0.0150818
         520    -4.01545    -3.96189   0.0150531
         521    -4.01724    -3.96199   0.0150246
         522    -4.02023    -3.96211   0.0149962
         523    -4.02021    -3.96222    0.014968
         524    -4.01324    -3.96231   0.0149397
         525    -3.99909    -3.96239   0.0149114
         526    -3.98245    -3.96242   0.0148831
         527    -3.97011    -3.96244   0.0148549
         528    -3.96845    -3.96245   0.0148268
         529    -3.98126    -3.96248   0.0147988
         530    -4.01016    -3.96257   0.0147711
         531    -4.05465    -3.96275   0.0147443
         532    -4.11065    -3.96303   0.0147192
         533    -4.16981    -3.96341   0.0146967
         534    -4.21956    -3.96389    0.014677
         535    -4.24358    -3.96442   0.0146589
         536    -4.22117     -3.9649   0.0146394
         537    -4.13697    -3.96522   0.0146156
         538    -4.01275     -3.9653   0.0145887
         539    -3.93477    -3.96525   0.0145618
         540    -3.98318    -3.96528   0.0145349
         541    -4.12061    -3.96557   0.0145108
         542    -4.24226    -3.96608    0.014493
         543    -4.27733    -3.96665   0.0144777
         544    -4.20275    -3.96709   0.0144576
         545    -4.05192    -3.96724   0.0144319
         546    -3.93333    -3.96718   0.0144056
         547    -3.94158    -3.96713   0.0143793
         548    -4.03402    -3.96725   0.0143536
         549    -4.11422    -3.96752   0.0143299
         550    -4.15492    -3.96786   0.0143079
         551    -4.18258    -3.96825   0.0142873
         552    -4.22183    -3.96871   0.0142688
         553    -4.27764    -3.96927   0.0142539
         554    -4.34576    -3.96995   0.0142444
         555    -4.41767    -3.97076   0.0142415
         556    -4.47812    -3.97167   0.0142451
         557    -4.51337    -3.97264   0.0142527
         558    -4.52113    -3.97362    0.014261
         559    -4.50931    -3.97458   0.0142677
         560    -4.48816     -3.9755   0.0142716
         561    -4.46526    -3.97637   0.0142729
         562    -4.44594    -3.97721   0.0142719
         563     -4.4309    -3.97801   0.0142693
         564    -4.41578    -3.97879   0.0142651
         565    -4.39722    -3.97953    0.014259
         566    -4.38192    -3.98024   0.0142516
         567    -4.38195    -3.98095    0.014244
         568    -4.39946    -3.98169    0.014238
         569    -4.42604    -3.98247   0.0142344
         570     -4.4588     -3.9833   0.0142339
         571    -4.50253    -3.98421    0.014238
         572    -4.55515    -3.98521   0.0142481
         573    -4.60318    -3.98629   0.0142639
         574    -4.63129    -3.98741   0.0142833
         575    -4.62954    -3.98853    0.014302
         576    -4.59603    -3.98959    0.014316
         577    -4.53776    -3.99054   0.0143227
         578    -4.47277    -3.99137   0.0143222
         579    -4.42623    -3.99212   0.0143172
         580    -4.41843    -3.99286   0.0143113
         581    -4.45375    -3.99365   0.0143087
         582       -4.52    -3.99455   0.0143126
         583    -4.59826    -3.99559   0.0143255
         584    -4.67145    -3.99675   0.0143476
         585    -4.72811      -3.998   0.0143775
         586    -4.76138     -3.9993   0.0144118
         587    -4.76671    -4.00061   0.0144465
         588    -4.73899    -4.00186   0.0144764
         589    -4.67154      -4.003   0.0144964
         590    -4.56013    -4.00394   0.0145025
         591    -4.41915    -4.00465    0.014495
         592    -4.30045    -4.00515   0.0144791
         593    -4.27098    -4.00559   0.0144616
         594    -4.34608    -4.00617   0.0144486
         595    -4.47403    -4.00695   0.0144457
         596    -4.59581    -4.00794   0.0144553
         597    -4.68017    -4.00907   0.0144748
         598    -4.71333    -4.01025   0.0144985
         599    -4.68535    -4.01137    0.014518
         600    -4.59455    -4.01234   0.0145263
         601    -4.46422     -4.0131   0.0145216
         602    -4.34763    -4.01365   0.0145081
         603    -4.30002    -4.01413   0.0144918
         604    -4.34185    -4.01467   0.0144779
         605     -4.4452    -4.01538   0.0144715
         606    -4.54306    -4.01625   0.0144738
         607    -4.55509    -4.01714   0.0144771
         608     -4.4247    -4.01781   0.0144688
         609    -4.18324    -4.01808   0.0144476
         610    -4.01303    -4.01807   0.0144239
         611    -4.07192    -4.01816   0.0144006
         612    -4.25116    -4.01854   0.0143821
         613    -4.38122    -4.01913   0.0143708
         614    -4.42409    -4.01979   0.0143625
         615     -4.4099    -4.02043   0.0143532
         616     -4.3688    -4.02099    0.014341
         617    -4.31852    -4.02148   0.0143259
         618     -4.2736    -4.02188   0.0143085
         619    -4.24871    -4.02225   0.0142901
         620    -4.24813    -4.02261   0.0142717
         621    -4.25433    -4.02299   0.0142536
         622    -4.23324    -4.02333   0.0142347
         623    -4.15258    -4.02353   0.0142133
         624    -4.01273    -4.02352   0.0141906
         625    -3.88097    -4.02329   0.0141697
         626    -3.84916    -4.02301   0.0141498
         627    -3.91121    -4.02283   0.0141283
         628    -3.98182    -4.02277    0.014106
         629    -4.01906    -4.02276   0.0140836
         630    -4.03624    -4.02278   0.0140612
         631    -4.05035    -4.02282    0.014039
         632     -4.0601    -4.02288   0.0140169
         633    -4.05903    -4.02294   0.0139949
         634    -4.05188    -4.02299   0.0139729
         635    -4.05589    -4.02304    0.013951
         636    -4.08492    -4.02314   0.0139294
         637    -4.13652    -4.02331   0.0139087
         638    -4.19649    -4.02358   0.0138895
         639    -4.25204    -4.02394   0.0138724
         640     -4.2979    -4.02437   0.0138573
         641    -4.33451    -4.02485   0.0138441
         642    -4.36429    -4.02538   0.0138327
         643    -4.38899    -4.02595   0.0138227
         644     -4.4086    -4.02654    0.013814
         645    -4.42017    -4.02715   0.0138061
         646    -4.41739    -4.02776   0.0137979
         647    -4.39074    -4.02832    0.013788
         648    -4.33066    -4.02878   0.0137746
         649    -4.23879    -4.02911   0.0137572
         650    -4.14469    -4.02929   0.0137371
         651    -4.10403     -4.0294   0.0137165
         652    -4.15258    -4.02959   0.0136968
         653    -4.26684    -4.02995   0.0136806
         654    -4.39186    -4.03051   0.0136709
         655    -4.48621     -4.0312   0.0136677
         656    -4.53112    -4.03196   0.0136681
         657    -4.51951    -4.03271   0.0136674
         658    -4.45258    -4.03334   0.0136616
         659     -4.3509    -4.03383   0.0136493
         660    -4.26826    -4.03418   0.0136333
         661    -4.27075    -4.03454   0.0136173
         662    -4.37038    -4.03505   0.0136062
         663    -4.50555    -4.03576   0.0136042
         664    -4.60316    -4.03661   0.0136105
