#   BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         467   -0.450102   -0.441152 0.000349871
         468   -0.443961   -0.441158 0.000349175
         469   -0.448702   -0.441174 0.000348801
         470   -0.440423   -0.441172 0.000348062
         471   -0.437194   -0.441164 0.000347426
         472   -0.439705   -0.441161 0.000346703
         473   -0.451744   -0.441183 0.000346691
         474   -0.438464   -0.441177 0.000346008
         475   -0.440555   -0.441176 0.000345282
         476     -0.4402   -0.441174 0.000344562
         477   -0.446172   -0.441184 0.000343999
         478   -0.440504   -0.441183 0.000343282
         479   -0.438085   -0.441176 0.000342627
         480   -0.440108   -0.441174  0.00034192
         481   -0.443367   -0.441179  0.00034124
         482   -0.448077   -0.441193 0.000340832
         483   -0.452369   -0.441216  0.00034091
         484   -0.444653   -0.441223  0.00034028
         485    -0.42714   -0.441194 0.000340815
         486   -0.422764   -0.441156 0.000342217
         487   -0.441093   -0.441156 0.000341514
         488    -0.44528   -0.441165 0.000340919
         489   -0.448166   -0.441179 0.000340522
         490   -0.431337   -0.441159 0.000340419
         491   -0.443191   -0.441163 0.000339751
         492   -0.439559    -0.44116 0.000339076
         493   -0.431477    -0.44114 0.000338957
         494   -0.455891    -0.44117 0.000339583
         495   -0.443917   -0.441176 0.000338943
         496   -0.441157   -0.441176 0.000338259
         497   -0.427972   -0.441149  0.00033862
         498   -0.451815    -0.44117 0.000338617
         499   -0.442286   -0.441173 0.000337946
         500   -0.432467   -0.441155 0.000337718
         501   -0.443231   -0.441159  0.00033707
         502   -0.440967   -0.441159 0.000336398
         503    -0.45636   -0.441189 0.000337084
         504   -0.430403   -0.441168 0.000337094
         505   -0.442737   -0.441171 0.000336441
         506   -0.459809   -0.441208 0.000337786
         507   -0.449848   -0.441225  0.00033755
         508   -0.454047    -0.44125 0.000337828
         509   -0.435062   -0.441238 0.000337383
         510   -0.429248   -0.441214 0.000337539
         511   -0.444351    -0.44122 0.000336935
         512   -0.435869    -0.44121 0.000336439
         513    -0.44702   -0.441221 0.000335973
         514   -0.432228   -0.441204 0.000335775
         515   -0.443376   -0.441208 0.000335149
         516   -0.438977   -0.441204 0.000334528
         517   -0.445706   -0.441212 0.000333994
         518   -0.421926   -0.441175 0.000335418
         519   -0.454579   -0.441201 0.000335765
         520   -0.446535   -0.441211 0.000335276
         521   -0.422438   -0.441175 0.000336563
         522   -0.425694   -0.441146 0.000337222
         523   -0.457108   -0.441176 0.000337956
         524   -0.450748   -0.441194 0.000337804
         525   -0.440583   -0.441193 0.000337163
         526   -0.437524   -0.441186 0.000336594
         527   -0.438963   -0.441182 0.000335982
         528   -0.437914   -0.441176 0.000335402
         529    -0.44837   -0.441189 0.000335044
         530   -0.428777   -0.441166 0.000335229
         531   -0.448092   -0.441179 0.000334852
         532   -0.445151   -0.441187 0.000334305
         533   -0.445756   -0.441195 0.000333788
         534   -0.451653   -0.441215 0.000333737
         535   -0.434395   -0.441202 0.000333357
         536   -0.445035   -0.441209 0.000332811
         537   -0.442011   -0.441211 0.000332195
         538   -0.448121   -0.441223 0.000331826
         539   -0.450308    -0.44124 0.000331638
         540   -0.440672   -0.441239 0.000331025
