#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         499    -5.27473    -5.38486  0.00750361
         500    -5.25746     -5.3846  0.00749293
         501    -5.19959    -5.38423  0.00748707
         502    -5.24805    -5.38396  0.00747706
         503    -5.27927    -5.38375   0.0074651
         504    -5.26002    -5.38351  0.00745432
         505    -5.27982     -5.3833  0.00744239
         506    -5.25518    -5.38305  0.00743198
         507    -5.31874    -5.38292  0.00741841
         508    -5.33415    -5.38282  0.00740442
         509    -5.30332    -5.38267  0.00739152
         510    -5.19142    -5.38229  0.00738654
         511    -5.15048    -5.38184    0.007386
         512    -5.25058    -5.38158  0.00737602
         513    -5.23739     -5.3813    0.007367
         514    -5.20719    -5.38096  0.00736045
         515    -5.26819    -5.38074  0.00734941
         516    -5.31991    -5.38063  0.00733612
         517    -5.38151    -5.38063  0.00732193
         518    -5.41618     -5.3807  0.00730811
         519    -5.33326    -5.38061   0.0072946
         520    -5.37379    -5.38059  0.00728059
         521    -5.32257    -5.38048  0.00726746
         522    -5.36293    -5.38045  0.00725362
         523    -5.38239    -5.38045  0.00723975
         524    -5.37678    -5.38044  0.00722594
         525    -5.41948    -5.38052  0.00721256
         526    -5.40786    -5.38057  0.00719903
         527    -5.36355    -5.38054  0.00718544
         528    -5.33277    -5.38045  0.00717241
         529    -5.27284    -5.38024  0.00716173
         530    -5.29776    -5.38009  0.00714991
         531    -5.25297    -5.37985  0.00714045
         532    -5.28952    -5.37968  0.00712905
         533    -5.30704    -5.37954  0.00711697
         534    -5.26329    -5.37933  0.00710698
         535    -5.34742    -5.37927  0.00709394
         536    -5.43511    -5.37937  0.00708147
         537    -5.34236     -5.3793  0.00706862
         538    -5.28952    -5.37913  0.00705745
         539    -5.28135    -5.37895  0.00704669
         540    -5.19455    -5.37861  0.00704191
         541    -5.15298    -5.37819  0.00704123
         542     -5.2365    -5.37793  0.00703309
         543    -5.09379    -5.37741  0.00703958
         544    -5.01342    -5.37674  0.00705837
         545    -5.05056    -5.37614  0.00707074
         546    -5.08134     -5.3756  0.00707838
         547    -5.15527     -5.3752  0.00707689
         548    -5.16811    -5.37482  0.00707406
         549    -5.20379    -5.37451  0.00706803
         550     -5.2355    -5.37426   0.0070597
         551    -5.09273    -5.37375  0.00706535
         552    -5.08673    -5.37323  0.00707166
         553    -5.18717    -5.37289  0.00706687
         554    -5.31228    -5.37278  0.00705496
         555    -5.40017    -5.37283  0.00704242
         556    -5.42091    -5.37292  0.00703028
         557    -5.40683    -5.37298  0.00701793
         558    -5.26796    -5.37279  0.00700787
         559    -5.29385    -5.37265  0.00699676
         560    -5.25536    -5.37244   0.0069874
         561    -5.34114    -5.37238  0.00697516
         562    -5.31456    -5.37228  0.00696351
         563    -5.29769    -5.37215   0.0069524
         564    -5.31744    -5.37205  0.00694075
         565    -5.38033    -5.37206  0.00692848
         566    -5.31624    -5.37197  0.00691695
         567    -5.38419    -5.37199  0.00690478
         568    -5.28808    -5.37184   0.0068942
         569    -5.21131    -5.37156  0.00688786
         570    -5.26664    -5.37137  0.00687823
         571    -5.20326    -5.37108  0.00687248
         572    -5.36711    -5.37107  0.00686047
         573    -5.31133    -5.37097  0.00684929
         574    -5.33302     -5.3709  0.00683768
         575    -5.29828    -5.37078  0.00682695
         576    -5.32808     -5.3707   0.0068155
         577    -5.34952    -5.37067  0.00680379
         578    -5.28222    -5.37051  0.00679374
         579    -5.30163    -5.37039  0.00678305
         580      -5.289    -5.37025   0.0067728
         581     -5.2924    -5.37012  0.00676247
         582    -5.40705    -5.37018  0.00675115
         583    -5.41019    -5.37025  0.00673992
         584    -5.40753    -5.37031  0.00672868
         585    -5.39992    -5.37037  0.00671737
         586    -5.24501    -5.37015  0.00670931
         587    -5.25057    -5.36995  0.00670097
         588    -5.30627    -5.36984  0.00669045
         589    -5.31253    -5.36974   0.0066798
         590    -5.38403    -5.36977  0.00666852
         591    -5.31661    -5.36968  0.00665785
         592    -5.29699    -5.36955  0.00664773
         593    -5.30086    -5.36944  0.00663753
         594    -5.32996    -5.36937  0.00662669
         595    -5.27733    -5.36922  0.00661736
         596    -5.23242    -5.36899  0.00661023
         597    -5.27108    -5.36882   0.0066012
         598    -5.28748    -5.36869  0.00659156
         599    -5.36196    -5.36868  0.00658056
         600     -5.3063    -5.36857  0.00657042
         601     -5.2696    -5.36841  0.00656155
         602    -5.34889    -5.36837  0.00655073
         603    -5.28923    -5.36824  0.00654118
         604    -5.30632    -5.36814  0.00653115
         605    -5.29965    -5.36803  0.00652134
         606    -5.23518    -5.36781  0.00651426
         607    -5.27207    -5.36765  0.00650544
         608    -5.15725     -5.3673  0.00650394
         609    -5.20434    -5.36704  0.00649876
         610    -5.18128    -5.36673  0.00649524
         611    -5.23898    -5.36652  0.00648797
         612    -5.36948    -5.36653  0.00647737
         613    -5.38339    -5.36656  0.00646686
         614    -5.31903    -5.36648  0.00645679
         615    -5.27684    -5.36633  0.00644794
         616    -5.29531    -5.36622   0.0064385
         617    -5.23752    -5.36601  0.00643145
         618    -5.36708    -5.36601  0.00642104
         619    -5.41579    -5.36609  0.00641117
         620    -5.38566    -5.36612  0.00640091
         621    -5.28783      -5.366  0.00639184
         622    -5.26994    -5.36584  0.00638343
         623    -5.33866     -5.3658  0.00637333
         624    -5.33249    -5.36575  0.00636334
         625    -5.32484    -5.36568   0.0063535
         626    -5.30097    -5.36558  0.00634419
         627      -5.211    -5.36533  0.00633886
         628    -5.26781    -5.36517  0.00633067
         629    -5.18263    -5.36488  0.00632725
         630    -5.30576    -5.36479   0.0063179
         631    -5.28331    -5.36466  0.00630921
         632    -5.26015     -5.3645  0.00630139
         633     -5.2613    -5.36433  0.00629355
         634    -5.26711    -5.36418  0.00628549
         635    -5.30233    -5.36408  0.00627635
         636    -5.30312    -5.36399  0.00626721
         637     -5.2491    -5.36381  0.00625996
         638    -5.25829    -5.36364  0.00625234
         639    -5.28678    -5.36352  0.00624371
         640    -5.31986    -5.36345  0.00623433
         641    -5.25484    -5.36328   0.0062269
         642    -5.32401    -5.36322   0.0062175
         643    -5.33209    -5.36317  0.00620802
         644    -5.34315    -5.36314  0.00619846
         645     -5.2697      -5.363  0.00619054
         646     -5.2954    -5.36289  0.00618185
         647    -5.17759    -5.36261  0.00617892
         648    -5.27214    -5.36247  0.00617096
         649    -5.32759    -5.36241  0.00616169
         650     -5.2432    -5.36223  0.00615494
         651    -5.10699    -5.36184  0.00615796
         652    -5.25392    -5.36167  0.00615074
         653    -5.28097    -5.36155  0.00614256
         654     -5.2622     -5.3614  0.00613505
         655    -5.24618    -5.36122   0.0061282
         656    -5.17261    -5.36093   0.0061256
         657     -5.1376    -5.36059   0.0061257
         658      -5.077    -5.36016  0.00613153
         659    -5.05423     -5.3597  0.00613978
         660    -5.02094    -5.35918  0.00615189
         661    -5.04826    -5.35871  0.00616054
