#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         442    -5.73967     -5.8777   0.0120138
         443    -5.73963    -5.87738   0.0119908
         444    -5.73957    -5.87707   0.0119678
         445    -5.73951    -5.87676   0.0119449
         446    -5.73943    -5.87646   0.0119221
         447    -5.73936    -5.87615   0.0118993
         448    -5.73929    -5.87584   0.0118767
         449    -5.73922    -5.87554   0.0118541
         450    -5.73916    -5.87524   0.0118317
         451    -5.73911    -5.87493   0.0118093
         452    -5.73908    -5.87463    0.011787
         453    -5.73906    -5.87433   0.0117648
         454    -5.73906    -5.87404   0.0117426
         455    -5.73908    -5.87374   0.0117206
         456    -5.73911    -5.87345   0.0116986
         457    -5.73916    -5.87315   0.0116767
         458    -5.73923    -5.87286   0.0116548
         459    -5.73932    -5.87257   0.0116331
         460    -5.73942    -5.87228   0.0116114
         461    -5.73953    -5.87199   0.0115898
         462    -5.73964     -5.8717   0.0115682
         463    -5.73976    -5.87142   0.0115467
         464    -5.73988    -5.87114   0.0115253
         465       -5.74    -5.87085    0.011504
         466    -5.74011    -5.87057   0.0114827
         467    -5.74021    -5.87029   0.0114615
         468    -5.74029    -5.87002   0.0114404
         469    -5.74035    -5.86974   0.0114194
         470     -5.7404    -5.86946   0.0113984
         471    -5.74041    -5.86919   0.0113775
         472     -5.7404    -5.86892   0.0113566
         473    -5.74035    -5.86865   0.0113359
         474    -5.74027    -5.86837   0.0113152
         475    -5.74015     -5.8681   0.0112946
         476       -5.74    -5.86784   0.0112741
         477    -5.73981    -5.86757   0.0112536
         478    -5.73959     -5.8673   0.0112333
         479    -5.73932    -5.86703    0.011213
         480    -5.73903    -5.86677   0.0111928
         481     -5.7387     -5.8665   0.0111727
         482    -5.73834    -5.86623   0.0111527
         483    -5.73795    -5.86597   0.0111328
         484    -5.73754     -5.8657   0.0111129
         485    -5.73711    -5.86544   0.0110932
         486    -5.73667    -5.86517   0.0110735
         487    -5.73622    -5.86491   0.0110539
         488    -5.73577    -5.86464   0.0110344
         489    -5.73533    -5.86438    0.011015
         490     -5.7349    -5.86411   0.0109957
         491     -5.7345    -5.86385   0.0109765
         492    -5.73412    -5.86359   0.0109574
         493    -5.73378    -5.86332   0.0109383
         494    -5.73348    -5.86306   0.0109193
         495    -5.73324     -5.8628   0.0109004
         496    -5.73307    -5.86254   0.0108816
         497    -5.73296    -5.86228   0.0108628
         498    -5.73294    -5.86202   0.0108441
         499      -5.733    -5.86176   0.0108254
         500    -5.73316     -5.8615   0.0108068
         501    -5.73342    -5.86124   0.0107883
         502    -5.73379    -5.86099   0.0107698
         503    -5.73427    -5.86074   0.0107513
         504    -5.73488    -5.86049   0.0107329
         505    -5.73561    -5.86024   0.0107145
         506    -5.73648       -5.86   0.0106961
         507    -5.73747    -5.85976   0.0106777
         508     -5.7386    -5.85952   0.0106594
         509    -5.73986    -5.85928    0.010641
         510    -5.74125    -5.85905   0.0106227
         511    -5.74277    -5.85882   0.0106043
         512    -5.74441     -5.8586    0.010586
         513    -5.74617    -5.85838   0.0105676
         514    -5.74804    -5.85817   0.0105492
